review_id,rating,review_date,review_text,thumbs_up,review_length,rating_group,issues,issue_count,has_issue
eed20367-dd94-446b-b0f3-9ecf50b24967,1,2026-05-15 17:58:47,semenjak di upgrade ke versi terbaru... skrg masukin kode akses 3x baru di terima...padahal 1x dan yg 2x itu benar selalu di tolak... bahaya klu LG urgent tiba2 blokir... tolong di perbaiki,4,32,negative,login_otp_access,1,True
6769a787-6ba2-4c5f-8c44-3ecd63b8ae7c,1,2026-05-15 18:26:10,Qris nya rusak saldo udah 2 hari ga balik,0,9,negative,,0,False
d4db6354-c195-4c0f-ae8a-6487e74bab40,5,2026-05-15 18:27:10,layanan cepat,0,2,positive,,0,False
25f302ff-bc8e-4044-bd22-169122b4326d,3,2026-05-15 18:54:22,"bca mobile apa sedang trouble kah,mau pembayaran qris dri kmren g bs terus",0,13,neutral,app_performance,1,True
ccf12c50-c3c0-44e2-bd54-97cb7e1ab63a,1,2026-05-15 19:27:23,BAIKIN NOH BOT PESAN OTP LU KAGAK KEKIRIM KIRIM,0,9,negative,login_otp_access,1,True
d3a0f26b-b939-45da-8787-afa076f470d0,5,2026-05-15 19:59:44,Bca memang hebat dah bertahun2 saya telah menggunakan bca gk ada kendala lancar2 saja,1,14,positive,,0,False
8bb2283b-20aa-4474-918c-c8ba568a8f30,5,2026-05-15 20:04:56,OTP gk mau masuk mau transaksi jadi gak bisa,0,9,positive,login_otp_access,1,True
d2a242ed-2acf-4e5d-88f6-6948a5067d0f,1,2026-05-15 20:05:43,"Setelah diupdate malah error, kalo gak diupdate gabisa pake. Tiap mau tf warnanya merah",0,14,negative,app_performance,1,True
6227d279-5633-4798-a59e-2fde576ebf6c,5,2026-05-15 20:40:19,mantap aplikasinya memudahkan,0,3,positive,,0,False
724520c2-bc7b-4fed-a5d6-23a5cd573915,5,2026-05-15 20:57:26,sangat membantu,0,2,positive,,0,False
859d6c60-eaf7-440b-a942-1e1f753ca463,2,2026-05-15 21:46:49,semoga menjadi lebik baik lagi,0,5,negative,,0,False
95341053-0602-4d23-bf20-1b8cc818aacf,1,2026-05-15 21:57:52,kacau bca masa saldo tiba tiba hilang 10k . potongan bulanan kan tgl 20. ini yg ketauan 10k. saldo sengaja di sisain 12k . tiba tiba hilang 10k. pas cek mutasi gg ada transakti. gg transparan banget. potongan apa coba.,0,40,negative,,0,False
7f30687d-4669-40ef-afc2-74e83728e661,1,2026-05-15 22:09:05,kenapa setiap ada yang transfer tapi tidak ada notifikasi nya,0,10,negative,,0,False
206d0687-7abd-4772-8571-714011e69645,5,2026-05-15 22:20:04,mantam,0,1,positive,,0,False
023e528c-1af9-4359-8ca3-740335948fe7,1,2026-05-15 22:23:24,Merah terus padahal sinyal aman,0,5,negative,indicator_light_stuck,1,True
c78a5f74-0670-48a5-970d-d64e858611d4,2,2026-05-15 22:41:57,"ini gimana sih uda berkali² saldo tiba² ilang/kepotong, uda 2× uang saya ilang gitu aja diapk bca mobile saat sudah/mau transaksi tolong dong perbaikannya. sama aja ngambil uang orang ini !!!",0,31,negative,unexplained_deduction,1,True
f28ed50e-ec46-4ceb-82cc-6aae17a0b809,4,2026-05-15 22:42:09,kecewa sadah apgrade tetap enga bisa login,0,7,positive,,0,False
7f693dd6-17e2-47e7-b9fc-50361d3cd5b2,1,2026-05-15 23:03:43,gila lama lama bisa gila klo gini teruss gak bisa dipake buat bayar kalau tidak eror yaaa jaringan warnanya merah aplikasi jelek,0,22,negative,app_performance,1,True
c1323509-943b-407a-9b3b-64342481fb54,3,2026-05-15 23:46:47,gangguan mulu ribet,0,3,neutral,app_performance,1,True
dbf05d2f-feda-4284-82e6-489f4f2bd0a8,5,2026-05-16 00:04:52,kok Biaya ADM mahal kali ini BCA gak biasa ya. ada apa dengan bank BCA????,0,15,positive,,0,False
f1d6a243-0434-4959-90b5-9ef94dfc3b1d,1,2026-05-16 04:34:34,pelayanan nya buruk,0,3,negative,,0,False
2c9ed1f9-b079-4bb1-a9ac-92f0a408b9a6,1,2026-05-16 06:50:31,bayar qris GK masuk ke penerima. top up gopay GK masuk ke penerima. pdhl di mutasi muncul. dah capek lapor trus ke cs halo bca,0,25,negative,customer_service,1,True
9e06d09c-eed1-4ec3-922c-9097f4af48a9,5,2026-05-16 06:52:08,sangat membantu,0,2,positive,,0,False
165e6117-aa0c-4540-8275-4e7331b5825c,1,2026-05-16 07:29:47,"bug di benerin lah, masa TF berhasil masuk ke rekening tapi di saldo jadi 0 cek mutasi uang keluar juga ga ada transaksi, gimana sii tolong segera di perbaiki",2,29,negative,,0,False
4e215f66-87b0-4c4e-bcbe-b1385aa3c427,1,2026-05-16 08:34:04,gak bisa pake mesti foto muka tapi gak mau moto. aplikasi pea!,0,12,negative,,0,False
d1cd2618-84b2-422d-a101-15fdf61d9bf9,1,2026-05-16 08:51:20,qris gagal saldo rekening kepotong,0,5,negative,transaction_failed_balance_deducted,1,True
9385e599-c4be-4146-9e7d-71590161472c,1,2026-05-16 09:25:09,saya ingini memasukan kartu ATM saya di M-bca dan saya melakukan login tetapi saya tidak menerima pesan dari sms tersebut ya kenapa ya? saya sudah berulang kali daftar tapi tidak menerima balasan ya?,0,33,negative,,0,False
b8899015-f778-496a-938c-9eed4ee4bec7,5,2026-05-16 09:29:55,bagus,0,1,positive,,0,False
7d194f93-9e27-4a3d-98bd-c79f44b661ba,1,2026-05-16 10:22:38,sudah restart hp sudah hapus download lagi masih aja indikator lampu merah enggak kompeten banget sih apknya,0,17,negative,"indicator_light_stuck,app_performance",2,True
58fcb3c1-e205-4556-93f1-871266c9ab27,5,2026-05-16 10:46:48,"Punya M-Banking memang enak banget, mau byr apa saja mudah, transfer2 jg tdk repot, tdk perlu pergi kemana-mana, cukup di tmpat sj.",0,22,positive,,0,False
105050f9-7884-4557-91c1-c5707709e422,5,2026-05-16 10:47:10,sangat membantu dan cukup fleksibel,0,5,positive,,0,False
742d03fa-ce4f-4bb3-94f6-2005bf9db838,1,2026-05-16 12:23:06,"qris pake galery hp malah ngebug,tolong di perbaiki..",0,8,negative,,0,False
528c3d73-1c15-455c-bcc4-d8d0ef95efb8,5,2026-05-16 12:42:15,Suka,0,1,positive,,0,False
29cf50f8-838b-4c26-94b2-4d2f39bccdf3,5,2026-05-16 13:26:52,keren. terus inovasi tapi tidak menghilangkan sisi kemudahan & praktis.,1,10,positive,,0,False
43c1cac0-4ffb-4db2-a467-d23beefb5831,1,2026-05-16 13:36:16,admin apa ini kok smpek 17.000 mending bener klw saldo di nollin,0,12,negative,,0,False
9d9e7073-6429-4fff-8c4e-d883e1086539,1,2026-05-16 13:44:25,saldo tiba2 tetpotong tanpa ada notif....ngeri,0,6,negative,,0,False
8b234667-4d05-444a-aa40-3afd27d66fb6,4,2026-05-16 14:35:53,bca semakin ok,0,3,positive,,0,False
5bed4173-0f0d-4a66-a0cc-e54a435e3c72,5,2026-05-16 16:57:21,aplikasi sangat berguna,0,3,positive,,0,False
3f19a51b-594d-47a0-8368-9f71ee2f078f,1,2026-05-16 17:08:53,"notifikasi transfer masuk tidak muncul, tolong diperbaiki",0,7,negative,,0,False
59704790-3b94-40e8-9f9f-aaf332ce1b7a,3,2026-05-16 18:24:27,udh berpa minggu nih qris nya ga bisa mulu knp ya,0,11,neutral,,0,False
e516e4a0-ebcc-471a-9801-4e2c0194d465,1,2026-05-16 19:14:40,sinyal sama jaringan stabil tp indikator merah trus,0,8,negative,indicator_light_stuck,1,True
f225ef41-6768-430a-a5c0-b04300f70986,1,2026-05-16 19:27:16,akhir2 ini sering banget gangguan merah terus..,0,7,negative,app_performance,1,True
4e11d254-48a5-4669-af7d-370eff6d5525,1,2026-05-16 20:14:14,tolong setiap kali isi saldo selalu hilang di bca,0,9,negative,unexplained_deduction,1,True
15535889-e588-445f-b86e-f83dac13a241,1,2026-05-16 21:11:26,terlalu banyak potongan terus menerus jadi kecewa,0,7,negative,unexplained_deduction,1,True
0de020e8-b64e-42de-bdef-e271398f6951,2,2026-05-16 21:57:23,"min kenapa potongan uang admin nya gede amat kemarin aku isi 10k kesedot jadi 4k sekarang aku isi 18k langsung ilang, kalau kayak gini aku jadi ga berani nyimpen uang di Bca lagi🙏 tolong di perbaiki min",0,37,negative,,0,False
f83a024d-35d2-4408-b0e6-8c99a82073c4,5,2026-05-16 22:06:40,BCA hari ini kenapa gangguan kah?,0,6,positive,app_performance,1,True
b68c63a1-ff08-4c3a-b2e0-b743cdfc9d1f,3,2026-05-16 22:10:44,"sudah kirim aktivasi, tetap tidak dapat otp, smpai pulsa habid, solusinya gmna?",0,12,neutral,login_otp_access,1,True
1812a733-58d6-4eca-bf63-7440e34be1e1,5,2026-05-16 23:25:46,Dah aman skrg keep up.,0,5,positive,,0,False
10852e16-4bd3-4fb5-947f-03182df6dafd,5,2026-05-16 23:30:03,sangat membantu dalam transaksi sya,0,5,positive,,0,False
56a2353c-2132-4f02-9860-e9b518b00d8c,1,2026-05-17 01:49:39,"Bca makin kesini gak praktis lagi, makin ribet",0,8,negative,,0,False
e44e9e23-3ad4-4725-8508-935350248953,1,2026-05-17 06:24:28,saya melakukan transaksi buat pembelian gagal tapi saldo saya tetap kepotong bagiamana admin,0,13,negative,transaction_failed_balance_deducted,1,True
1b696b14-5f1f-4f41-bfc8-04b21e0a4b57,5,2026-05-17 07:09:32,cool,0,1,positive,,0,False
a3ea70de-411b-4c7a-b553-1e632c7c4f00,4,2026-05-17 10:26:17,kakehen ngedit,0,2,positive,,0,False
da24d470-2d1b-443b-af79-0ed9409e3d7a,1,2026-05-17 11:02:40,lemoottt,0,1,negative,,0,False
dcfb012a-22fe-43a1-a8ed-58779504c5a5,1,2026-05-17 11:02:49,app burik sekarang suka gada sinyal,0,6,negative,,0,False
c66b2f5f-4f77-4afe-943b-11e5179e2035,2,2026-05-17 11:16:24,"saya pakai BCA mobile sudah bertahun-tahun tapi kenapa akhir-akhir ini untuk masuk ke mbanking susah banget, HP sudah sampai saya refresh berkali-kali tapi tetep tidak ada perubahan. awalnya saya pikir jaringan saya yang lemot tapi ternyata bukan, saya setiap mau bayar apa-apa pake QRIS rasanya jadi sulit banget.",7,48,negative,app_performance,1,True
e5617442-82f3-47e5-9788-b44d8dafb6b6,1,2026-05-17 11:19:07,"udah beli pulsa di m-commerce 2x gk masuk², saldo tetep kepotong",1,11,negative,,0,False
08d08298-06d8-4089-8444-ab58cf3c2adb,1,2026-05-17 11:28:06,kenapa setiap aplikasi kalo abis di update pasti rusak,0,9,negative,,0,False
fa08d136-b36a-4d0b-8203-16124fad5b90,2,2026-05-17 11:29:42,"kenapa sekarang sinya sering kali merah padahal jaringan setabil internet aktif ,berkali kali dimatikan jaringan tetap saja tidak bisa",0,19,negative,,0,False
38f69df6-2466-4642-aa4b-18de817389f9,1,2026-05-17 12:04:17,bca mobile sekarang susah di gunakan. koneksi indikator sering menjadi merah,0,11,negative,indicator_light_stuck,1,True
bcb18d6e-ebb7-4861-bf7d-0ebe6ae96c58,3,2026-05-17 12:49:03,"sinyal selalu merah , harus beberapa kali logout untuk bisa dpt indikator hijau, tolong di benahi . sangat meresahkan di saat mau payment karna mengganggu antrian , untuk menunggu indikator transaksi hijau",3,32,neutral,indicator_light_stuck,1,True
481e707d-a94c-4e88-863c-ecf867f0fcf3,3,2026-05-17 13:18:49,BCA makin ke sini sering error......payah,0,6,neutral,app_performance,1,True
3f34a2b9-d3f8-4d86-8946-46d0e8b9f669,1,2026-05-17 13:58:35,lampu indikator merah terus payah,1,5,negative,indicator_light_stuck,1,True
18567653-536d-4fe1-a261-158fb5b7a42f,1,2026-05-17 14:57:47,"saya udah daftar, udah kirim SMS sampe pulsa abis, tapi keluar notif koneksi terputus aja, kuota padahal banyak, ngabis ngabisin uang aja itu mah buat beli pulsa, gimana sih? berkali kali saya daftar gagal terus.",3,35,negative,,0,False
233d8fcc-9a1d-4d06-ab09-62d08e780679,2,2026-05-17 15:13:34,"lampu indikator sering merah, lama banget lagi....",0,7,negative,indicator_light_stuck,1,True
1146bc5c-c63b-4826-a863-a23f89707c3a,3,2026-05-17 15:33:39,"kenapa cek saldo tidak bisa,selalu bilang,proses silahkan tunggu dan ulangi",0,10,neutral,unexplained_deduction,1,True
f4a0b93f-5e6f-4cb7-8bca-abb112c9f4ff,1,2026-05-17 15:41:44,"BCA SANGAT JELEK fitur Lampu Merah Hijau SANGAT Mengganggu, MOHON DI HAPUS",0,12,negative,indicator_light_stuck,1,True
63ab7bc8-b739-4191-b167-998d15c80c5c,5,2026-05-17 15:50:19,"Kenapa ya akhir2 ini kok mbca sering lemot, sya cek utk pembaharuan app d play store jg sdh tp masih aja lemot mohon di perhatikan lagi trims",0,27,positive,app_performance,1,True
cc198afd-2d30-4a4c-b861-ae9f1b723005,1,2026-05-17 16:02:11,kaga kelar kelar,0,3,negative,,0,False
5df91096-e1e6-4595-831e-6ed52954586e,1,2026-05-17 16:26:54,"aduh sudah 2 hari mbanking saya tidak bisa digunakan ini gimana ya min saya sudah coba log in log ilout, restart hp tapi tidak bisa",2,25,negative,app_performance,1,True
390b195d-faf6-435d-8c62-a27141f3f716,1,2026-05-17 17:00:59,verifikasi susah,0,2,negative,,0,False
577c7dad-8ad2-44ef-8948-16c738d03a06,1,2026-05-17 17:12:53,"sekarang susah dipake gara gara sinyalnya merah terus, padahal mobile bank lain lancar lancar aja 👎. mobile banking terburuk selama pake",0,21,negative,,0,False
f865c1b5-8131-48db-8441-92b68f0a6be0,5,2026-05-17 17:45:16,sangat bagus,0,2,positive,,0,False
3eab7695-49d7-4990-987c-cb7e11e455cd,1,2026-05-17 17:53:24,kode BCA blm juga masuk...tp pulsa terus ke potong...ini gimana amplikasi BCA...saya sangat kecewa ... karena mobile bangking saya tidak ke pake selama 3 hari kode otp blm saya terima dan pulsa saya habis,0,34,negative,login_otp_access,1,True
f5363d6c-150f-43a8-aa3a-4d7d31a4d5da,1,2026-05-17 18:08:35,aplikasi rusak sinyal bagus warna merah Mulu mau transaksi gak bisa!!!!,2,11,negative,indicator_light_stuck,1,True
1744c686-fa43-4fb0-aaaf-f345ecbefc0f,3,2026-05-17 18:27:45,"Merah Mulu ..!!!, susah TRANSAKSI, betulin lah",0,7,neutral,,0,False
4d0190fd-49c9-4acb-96e8-4a4e69fc7176,5,2026-05-17 18:39:03,baik,0,1,positive,,0,False
85895efe-0de9-4b10-af31-492faf4e6e49,5,2026-05-17 18:46:42,membantu,0,1,positive,,0,False
407e693d-4c58-4402-b77a-26550e218a43,1,2026-05-17 19:09:31,kekeringan merahnya dari pada ijo,0,5,negative,,0,False
590b5119-e128-4771-b80a-7dee7af46161,2,2026-05-17 19:11:34,Tolong kalau dipotong dengan PPN dicantumkan di mutasi rekening.... tiba tiba kepotong... di history aja ga tercantum tiba tiba dikurang,1,20,negative,unexplained_deduction,1,True
531666d8-63a9-47b7-8f81-7e295189b576,1,2026-05-17 19:30:11,"sekarang tambah lemoottttt..sinyal penuh tapi lampu indikator merah,menyusahkan+bikin malu saat akan dipake transaksi",1,13,negative,indicator_light_stuck,1,True
a4faab82-8c53-49f3-bf40-c32776487d96,1,2026-05-17 20:21:54,"makin kesini apk sering ngebug kenapa ya? tanda merah mulu ke ijo nya susah banget padahal sinyal udh 4,5g dan 5g , tolong dong ketika lagi antrian dan mau bayar jadi repot klo begini nunggu tanda merah berubah jadi ijo!",3,40,negative,indicator_light_stuck,1,True
fecbb9bb-39cc-4d83-900f-2f340f0843e4,1,2026-05-17 20:49:12,"sinyal sering ilang merah padahal jaringan bagus,",0,7,negative,indicator_light_stuck,1,True
000c1ec2-f7be-4798-8743-a3f175ceddd2,2,2026-05-17 22:31:24,kenapa lemottt banget padahal sinyal bagus,0,6,negative,,0,False
fe78ed4e-519a-4424-84d6-91378c5f546a,5,2026-05-17 22:33:18,sangat baik,0,2,positive,,0,False
2d790d20-cf2b-4e1e-b5a9-94357d7d7fbc,4,2026-05-17 23:11:29,"tolong di bantu kak kenapa setelah saya update versi terbaru BCA mobile nya susah kebuka , selalu di suruh coba lagi, tolong di bantu ya kak 🙏🙏",0,27,positive,,0,False
0edbf54b-169e-4a46-a320-19c037e069e5,4,2026-05-17 23:38:22,lumayan membantu ini. tingkatkan lgi pelayanan yg ramah,0,8,positive,,0,False
4e6efc1f-71d7-444c-8686-9c6e2e047679,1,2026-05-18 01:26:27,"pembayaran VA pertama gagal dari sistemnya, terus ke dua loading terus aku cancel ehh malah saldo kepotong 2X, mana pas di cek yg masuk cuma 1, saldo ga balik ke rekening lagi + udah satu Tahun min saldo belum balik lagi",2,41,negative,transaction_failed_balance_deducted,1,True
7e9e29e0-87c4-4206-92fa-f023ba715121,5,2026-05-18 01:29:26,BCA mobile emang terbaik terimakasih BCA mobile,0,7,positive,,0,False
50b62c31-b81a-4285-8beb-87dd5ab0ecf6,1,2026-05-18 01:31:38,"kok notifikasi buat uang masuk gk ada ya, mau bunyinya kek apa notifikasi pesan satupun gk ad, udah liat pengaturan juga gk ad cara buat ngubah, tolong dong pihak pengelola, saya pengguna baru jadi juga gk paham ini",2,38,negative,,0,False
dc6750f8-7de5-4ef1-a63f-3ccccad88a7f,5,2026-05-18 03:22:07,sangat membantu,0,2,positive,,0,False
231a537f-ab97-40a7-b9bb-3c24bb1915d6,3,2026-05-18 05:05:41,kenapa di hp Sony Xperia 10 iv tidak support..padahal sama sama hp Sony banyak yang support... tolong dong agar bisa pakai tanpa ganti hp lagi soalnya ini hp satu satunya,0,30,neutral,,0,False
15d03aee-57e7-4991-821a-9013df82a9b3,5,2026-05-18 05:52:40,good,0,1,positive,,0,False
ff3773d3-3003-4fc7-82b3-60ae14cd82bb,4,2026-05-18 07:10:36,"tolong min, klo misal mau potong admin bulanan tolong bgt masukin histori transaksinya di mutasi, saya di tf orang kaget tbtb kepotong 20k, trs di mutasi jg gk ada transaksi apapun, kan jdi ngerasa aneh ya min, sisanya bagus sih min",0,41,positive,,0,False
0c1accd7-84d3-485c-94d9-60e3c90bd495,5,2026-05-18 07:44:01,tksh BCA,0,2,positive,,0,False
2572fbc0-9b39-4177-8370-6c6a2ea2bbee,5,2026-05-18 08:00:21,"kalau ada bintang sejuta, akan sy kasi sejuta.. aplikasi ini sangat membantu mempermudah transaksi 🫰",1,15,positive,,0,False
b1bf8c8e-7006-49ff-ac66-7a06f5138664,5,2026-05-18 08:19:40,ga bisa buka bukti transfer an nya,0,7,positive,app_performance,1,True
c8e60652-e41f-4880-91e9-a2d28ec0db1c,1,2026-05-18 09:08:19,kenapa sekarang BCA penanganannya kayak gini pelayanannya nggak kayak dulu sekarang mau daftar juga dipersulit jadi nggak bisa bikin rekening secara online dengan gercep.payah,0,24,negative,,0,False
60e3c517-0fcc-4a0f-99b7-2c40b88b40bb,2,2026-05-18 10:12:09,susah transaksi karena sinyal lemah,0,5,negative,,0,False
a7165991-4e06-4746-81d7-7035b1020c0d,1,2026-05-18 10:46:24,"semenjak update gk jelas, lampu indikatornya hijau normal, tpi di saat mau transaksi tiba tiba biru",0,16,negative,indicator_light_stuck,1,True
05e5a860-39c0-4a75-826c-427497820988,1,2026-05-18 10:58:05,akhir2 ini suka x kalau scan qiris gk masuk saldo kepotong kalau gak di komen atau hubungi pusat gak pernah balik saldonya da mau bangkrut ya BCA kok begitu sekarang???,0,30,negative,,0,False
6ee4a72f-60ca-4627-809f-7db996d5a36e,5,2026-05-18 11:00:53,Utk memudahkan transaksi perbankan,0,4,positive,,0,False
23e8f23b-f28e-47f3-b6d0-3475ad9c80c7,4,2026-05-18 11:24:30,kecewa mau login akun aja susah padahal padahal nomor ny pas cuman minta link login aja di arahkan 15000888,0,19,positive,login_otp_access,1,True
d39d967c-d965-45a1-b81d-80c5bc6c9c0a,1,2026-05-18 11:31:30,sama sekali tidak bisa diandalkan saat buru2 bahkan di kota2 besar juga indikator sering merah ga jelas,0,17,negative,indicator_light_stuck,1,True
de486b8d-ac45-4373-bbf7-9034a2356e87,5,2026-05-18 11:47:47,bagus,0,1,positive,,0,False
e2c8a281-7070-4097-aa12-6e1a3702a721,5,2026-05-18 12:51:48,menyenangkan,0,1,positive,,0,False
5d0cb41f-8358-449f-bccf-c0c94576a5d0,2,2026-05-18 13:34:25,"sekarang BCA sering merah,susah di akses",0,6,negative,,0,False
bb487ec1-0b01-4190-835d-541f15d09afc,2,2026-05-18 14:03:31,kenapa m BCA say Ter blokir??,0,6,negative,,0,False
58157dcd-a5a3-4cef-9ef4-22df473b243a,5,2026-05-18 15:04:39,mantap,0,1,positive,,0,False
a8bb9b36-14a8-4d65-aebe-6369f938e7d9,1,2026-05-18 15:46:08,"suka hilang sinyal, padahal buka apa aja bisa jalan",0,9,negative,,0,False
3e20ebcf-7e24-409e-b57a-e533e7e24b37,1,2026-05-18 17:49:48,hadehhhh awalnya bagus ini udah kasus ke 2 pengirim kode otp lelet dan pulsa ilang gitu aja. niat gak sih,0,20,negative,login_otp_access,1,True
57983f27-deb8-4d74-91ff-d47a3505fd3e,5,2026-05-18 18:07:43,sangat bagus,0,2,positive,,0,False
d506c9c7-b8ff-4240-ba80-7913b5487813,5,2026-05-18 18:14:03,mantapp,0,1,positive,,0,False
046f80c2-bbe5-4ff3-969f-9aec5535f019,5,2026-05-18 18:21:59,ok,0,1,positive,,0,False
25c12164-d95e-4636-9c5e-6d55c53de229,5,2026-05-18 18:38:54,TOLONG DONG KALAU ADA ORANG TRANSFER. GAK ADA NOTIFIKASINYA di Hp ...TOLONG DI KASIH NOTIFIKASI DONG kalau ada orang TRANSFER,0,20,positive,,0,False
2e3295b7-0bd3-45c0-abda-fa15b6a1a5fe,4,2026-05-18 18:45:53,lemot kurang baik,0,3,positive,app_performance,1,True
d705a0f9-a969-4d9b-ae04-377a031eb98d,5,2026-05-18 18:49:00,ok,0,1,positive,,0,False
64973431-99a4-477f-9bbb-4383d8ab75bf,3,2026-05-18 18:50:13,Kecewa dengan aplikasi BCA mobile saat verifikasi wajah,0,8,neutral,face_verification_failure,1,True
683035f3-c4df-4f02-82e0-8a3e792eeecd,5,2026-05-18 19:26:34,"Selama menggunakan BCA Mobile cukup puas si, saya sudah menggunakan rekening BCA dari tahun 2016 sampai sekarang . kendala teknis hanya tergantung pada jaringan koneksi internet saja selebih nya aman ✅ dan di tambah satu lagi kritik dari saya untuk BCA kedepan nya kalau lagi sistem pemeliharaan jangan terlalu lama karena bnyak org yg menunggu. Terimakasih untuk BCA Atas pelayanan nya selama ini kepada para Nasabah setia seperti saya 👍👌🙏",0,70,positive,maintenance_downtime,1,True
de3f3d15-9b97-4069-bb9e-45e8d817c278,5,2026-05-18 19:42:08,👍,0,1,positive,,0,False
4a37e7ff-1926-432b-8030-123f60f05c56,1,2026-05-18 20:12:40,"Ga usah pake mbanking BCA, sering gagal transaksi, trus lemotnya paraaah banget, ngeselin! disitu orang ngantri dibelakang disitu dia merah terus, bikin malu!",0,23,negative,,0,False
07dd2e03-ee38-4eec-8f8d-9f0376309e32,1,2026-05-18 20:42:39,lemot banget blok,0,3,negative,app_performance,1,True
e099b9ee-b873-46dd-8b4f-5cd67a60febe,1,2026-05-18 21:31:37,qris nya kok gabisa,0,4,negative,,0,False
8252b68e-e147-4d89-ab85-9deb1cc89d84,1,2026-05-18 21:53:40,"semakin kesini semakin sangat buruk, apk lemot, lampu indikator merah terus, walaupun udah uninstall dan aktivasi lagi tetep aja lampu indikator merah terus, juga saat pembayaran qris gagal terus tapi saldo kepotong!! padahal hp saya ram 16 emang dasar apk busuk. jadi males pake rekening BCA gak bisa di ajak kerja sama saat hal penting.",1,55,negative,"transaction_failed_balance_deducted,indicator_light_stuck",2,True
1fd8c3eb-a5f5-40b2-9585-821a1751d544,1,2026-05-18 22:23:06,parah skrg maki update malah makin kacau.. sinyal hp 5g tp ttp merah ga berubah wrna hijau,0,17,negative,indicator_light_stuck,1,True
cd7f5dff-69c9-4854-b0fc-a84003086550,1,2026-05-18 23:27:41,"apk sampah, saldo ilang trus tolok apk sampah",0,8,negative,unexplained_deduction,1,True
4308fdbd-bb4e-45a7-8d7e-b4c671619596,5,2026-05-19 00:24:52,"Alhamdulillah keluhan saya langsung di respon, sekarang bisa aktif lagi dan saya ulas kembali. trimakasih BCA",0,16,positive,,0,False
a7755dbf-c387-45b5-a792-4cf9e0f78324,5,2026-05-19 01:13:24,mantap,0,1,positive,,0,False
92c1337f-652e-4d72-9cc6-db8605ea034a,3,2026-05-19 01:46:02,di kibot bca nya lemot,0,5,neutral,app_performance,1,True
0d071f6a-b8f6-4e7a-9059-2f2dac7d9d2d,5,2026-05-19 02:39:07,Bagussss bermanfaat,0,2,positive,,0,False
04cf6d75-6e81-4803-a36e-615e811be72e,5,2026-05-19 02:47:17,ok,0,1,positive,,0,False
5194d4ac-ec56-40d2-8728-ce0840c36d0d,2,2026-05-19 02:54:23,"transfer saldo rekening dah kepotong tapi uangnya gamasuk, udah tunggu 3x24 jam loh, kalian tau ga uang yang ilang gatau kemana itu hasil orang kerja susah payah plis gatau lagi harus gimana mau nominal besar atau kecil pun tetep aja bikin sakit hati karena susah susah nyari duit ilang gitu aja🙏",0,51,negative,transaction_failed_balance_deducted,1,True
2091db54-d467-46c6-aa1e-b4a1cc80bb1f,2,2026-05-19 04:06:56,"saldo saya tiba tiba kepotong padahal di mutasi rekening tidak ada transaksi ke rek manapun, pas saya cek saldo tiba tiba bgt saldo saya yg tadinya 120rb jadi 25rb... tolong banget BCA di bantu perbaiki lagi sistemnya😭",1,37,negative,unexplained_deduction,1,True
5eccd864-3d8e-43a6-8a5c-2640d0577019,5,2026-05-19 04:06:59,Keren..tapi tolong kembalikan agar os7 bisa pakai mbanking lagi,0,9,positive,,0,False
62737c46-56ac-4831-904e-3a1c2810c22e,5,2026-05-19 04:38:05,sangat bagus,0,2,positive,,0,False
250feb9c-1f96-4d63-b36d-73123c3e59a7,5,2026-05-19 04:40:13,memuaskan,0,1,positive,,0,False
5c708dd6-de1c-47ae-b571-7ba134954888,5,2026-05-19 04:49:21,bagus,0,1,positive,,0,False
58cbd707-825c-4dd8-84ac-d5d6545f35b6,5,2026-05-19 05:57:08,trmkasih bermampaat sekali,0,3,positive,,0,False
50d6eecd-7c34-4f03-9b7b-4e9e8ae92a8c,5,2026-05-19 06:35:34,mantap,0,1,positive,,0,False
f18c60d6-ea4a-438f-9e8a-ec9cebe38602,5,2026-05-19 06:53:31,aman2 aj alhamdulilah,0,3,positive,,0,False
926067db-bed8-41a8-b3c7-722fe5ba513f,5,2026-05-19 07:09:15,sangat membantu aktifitas transaksi sehari2,0,5,positive,,0,False
9cd2a41f-d8b4-4322-bdce-3c351150babf,5,2026-05-19 07:17:54,layanan memuaskan,0,2,positive,,0,False
6e984bf8-e401-4e4e-9f55-9b8614bcb70f,3,2026-05-19 07:25:02,"tolong perbaiki untuk aplikasinya dong, karna setiap mau transaksi selalu kehalang dengan koneksi yg katanya merah harus nunggu hijau lah",0,20,neutral,,0,False
c2b3320a-2b2f-4589-b729-ce53016a07fd,2,2026-05-19 07:40:29,Selama ini pakai aplikasi nya lancar² aja. Cuma sekarang ini tidak bisa di upgrade aplikasi nya. Karena hp saya android keluaran lama. Bagaimana ngatasi solusi nya ini BCA??,0,28,negative,,0,False
026dd406-7f5d-40ac-bba1-058b3f804e7c,5,2026-05-19 07:43:09,mantap Terima kasih Kk,0,4,positive,,0,False
442da402-f2e1-476a-a6f7-baef2c4d72bc,5,2026-05-19 08:22:37,Saya apresiasi dengan halo bca yang memberikan solusi tepat. pihak managemen seharusnya memberikan edukasi lebih terhadap security di kantor2 cabang. karena saya liat kerja security merangkap menjadi CS bahkan lebih cape dari CS. m-bca saya sudah aktif kembali,0,38,positive,customer_service,1,True
